Id,Rate
0,0.114561877
1,0.179817836
2,0.146796643
3,0.122646997
4,0.146288024
5,0.113748303
6,0.112336674
7,0.14416814
8,0.114767708
9,0.114767708
10,0.14329749
11,0.176566328
12,0.164930444
13,0.176230579
14,0.144168842
15,0.171652677
16,0.116019968
17,0.1129
18,0.116258446
19,0.118446581
20,0.113781388
21,0.10497
22,0.113748303
23,0.095895
24,0.11676432
25,0.150043143
26,0.074954579
27,0.204060356
28,0.074339057
29,0.08884
30,0.144100057
31,0.114698605
32,0.214279048
33,0.079758667
34,0.144731847
35,0.117504937
36,0.075461918
37,0.215583226
38,0.075466838
39,0.074498938
40,0.166488191
41,0.117367643
42,0.095895
43,0.177698894
44,0.11163
45,0.115044492
46,0.174560887
47,0.151916667
48,0.17485061
49,0.114262048
50,0.176230579
51,0.114840158
52,0.145156565
53,0.145079977
54,0.173176501
55,0.174560887
56,0.0668975
57,0.1129
58,0.147754611
59,0.116458808
60,0.145184071
61,0.074195027
62,0.146321755
63,0.1129
64,0.112495844
65,0.099148333
66,0.117292333
67,0.122473189
68,0.114558749
69,0.09451
70,0.10116
71,0.09451
72,0.10497
73,0.095895
74,0.144731847
75,0.148998696
76,0.114578827
77,0.24958
78,0.174105246
79,0.113063544
80,0.075888874
81,0.09451
82,0.09451
83,0.169491922
84,0.113063544
85,0.144380754
86,0.113063544
87,0.07488399
88,0.240218575
89,0.07457371
90,0.155003856
91,0.144731847
92,0.14329463
93,0.174966948
94,0.075413312
95,0.115447046
96,0.143214077
97,0.10497
98,0.115447046
99,0.1129
100,0.11163
101,0.142556964
102,0.075637885
103,0.114578827
104,0.113781388
105,0.08884
106,0.171252071
107,0.075699588
108,0.074352313
109,0.075413312
110,0.144565512
111,0.10872
112,0.113974857
113,0.08884
114,0.149880314
115,0.10116
116,0.144565512
117,0.153558167
118,0.11245219
119,0.075461918
120,0.14416814
121,0.075637885
122,0.072205812
123,0.147794535
124,0.113781388
125,0.08884
126,0.145079977
127,0.199620913
128,0.114561877
129,0.10116
130,0.237625253
131,0.074470572
132,0.205928184
133,0.074984799
134,0.10116
135,0.144084914
136,0.202177662
137,0.075106584
138,0.08636
139,0.07457371
140,0.10116
141,0.074815513
142,0.204077612
143,0.145156565
144,0.145156565
145,0.151492334
146,0.113396797
147,0.154548889
148,0.114767708
149,0.237967305
150,0.252604438
151,0.174115814
152,0.08636
153,0.151778917
154,0.113781388
155,0.09451
156,0.10116
157,0.10116
158,0.077096385
159,0.145171768
160,0.183013454
161,0.10872
162,0.144966431
163,0.14313889
164,0.151419463
165,0.174570286
166,0.114578827
167,0.0958
168,0.10116
169,0.113781388
170,0.115426763
171,0.1382215
172,0.07457371
173,0.175372399
174,0.152151117
175,0.116061303
176,0.095895
177,0.115566018
178,0.075106584
179,0.144690024
180,0.237775855
181,0.099
182,0.14199403
183,0.10116
184,0.11238508
185,0.113063544
186,0.07457371
187,0.114468139
188,0.168130938
189,0.168929302
190,0.210534833
191,0.108945466
192,0.12136
193,0.115851839
194,0.153003333
195,0.145510249
196,0.11139411
197,0.145596873
198,0.10872
199,0.174022847
200,0.07426229
201,0.0958
202,0.174086023
203,0.177381881
204,0.075807197
205,0.075096748
206,0.148998696
207,0.075096748
208,0.142695811
209,0.144966431
210,0.148405428
211,0.145521002
212,0.115447046
213,0.145079977
214,0.133835
215,0.146175459
216,0.075461918
217,0.116061303
218,0.072245094
219,0.075106584
220,0.116061303
221,0.10872
222,0.114840158
223,0.114176886
224,0.114245493
225,0.144084914
226,0.09451
227,0.151560477
228,0.116778046
229,0.113922866
230,0.114245493
231,0.095895
232,0.144731847
233,0.238361335
234,0.10116
235,0.145171768
236,0.10497
237,0.074954579
238,0.09451
239,0.114176886
240,0.08636
241,0.113781388
242,0.145079977
243,0.148405428
244,0.08884
245,0.07457371
246,0.143214077
247,0.113610121
248,0.075561189
249,0.147754611
250,0.10116
251,0.175126556
252,0.075413312
253,0.0958
254,0.075413312
255,0.14416814
256,0.114176886
257,0.147002441
258,0.114245493
259,0.075413312
260,0.172644996
261,0.147794535
262,0.145156565
263,0.142786482
264,0.11257616
265,0.115302445
266,0.113781388
267,0.145410213
268,0.145156565
269,0.115791286
270,0.113610121
271,0.114840158
272,0.145156565
273,0.174086023
274,0.147154667
275,0.147513009
276,0.145877595
277,0.172139809
278,0.09451
279,0.115449663
280,0.178053049
281,0.10872
282,0.08884
283,0.0958
284,0.144731847
285,0.144408813
286,0.114176886
287,0.07457371
288,0.177770761
289,0.22223
290,0.074498938
291,0.10365
292,0.145949853
293,0.120970528
294,0.114162284
295,0.113781388
296,0.139289695
297,0.118960215
298,0.142794941
299,0.07426229
300,0.205523082
301,0.148998696
302,0.115038738
303,0.095895
304,0.207027136
305,0.146494614
306,0.114423202
307,0.113063544
308,0.142760328
309,0.10116
310,0.116571757
311,0.14376
312,0.146679131
313,0.148405428
314,0.11676432
315,0.174758039
316,0.113781388
317,0.20935
318,0.114558749
319,0.180084779
320,0.075413312
321,0.075561189
322,0.115447046
323,0.233891595
324,0.144100057
325,0.114176886
326,0.074498938
327,0.11163
328,0.178132984
329,0.112886953
330,0.14313889
331,0.143098963
332,0.075886366
333,0.113781388
334,0.148998696
335,0.146679131
336,0.09579
337,0.115478371
338,0.145171768
339,0.119303089
340,0.114468139
341,0.18505
342,0.10116
343,0.149880314
344,0.150364167
345,0.115566018
346,0.113781388
347,0.142760328
348,0.179226226
349,0.234818929
350,0.142271793
351,0.114176886
352,0.144408813
353,0.114840158
354,0.115488996
355,0.201507347
356,0.146335776
357,0.146060325
358,0.143996014
359,0.147248105
360,0.1768088
